txid,block_height,block_hash,block_time_utc,input_count,input_value_sats,output_count,cluster_output_value_sats,fee_sats,fee_rate,input_script_types,output_script_types,destination_or_intermediate_address,classification,confidence,classification_reason,source
907813d4cd587ba404b52d44877f372bb3fe93a463a2166b15bbbcdf6030c736,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,40312800,1,40309500,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
90de756109429db947df4c8052daa1d3b464855874162deaf57250c648a96357,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,31549828,1,31546528,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
9201ed768a55f0cba3994d0397d541711eb70f6918fb9df889413d2143c5fe07,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,29600753,1,29597453,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
92a5f8fbf4fba1cd5e4f36d55b2fa3e4a0627b2328105fd5e0f808028041365b,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,30599600,1,30596300,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
99504cc0389621d4eeb3670d9cd517f95f696c38a4cefc63cd584e53dc7e5bc0,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,2,33327506,1,33322166,5340,30.169,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
99aa291aa9ce4af646b519069aa2c0b63682f5565045a93fb1ef576683acdb69,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,60244031,1,60240731,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
9c843f073682ee2eaaec61eee1b4bf01573ca03b0f840b531d1a57ef3ce02705,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,50000000,1,49996700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a1b9d855864c9adf239d548d26cce5e680320e0fb552c08049b610cecaff6f2f,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,29929412,1,29926112,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a1be8979f66d8258bceed0ffbcc1b686dfda87de9d5c65651ac37589b70b2b5d,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,23,30455652,1,30407472,48180,30.075,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a1ff611b65888845888cfec480b91328ade30d739b5c43194a1bf4984d3f873e,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,55394849,1,55391549,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a2d600c974de82efe8903b8efd7db722380ddc10d24d4561d4ecb5f339095b2e,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,40445334,1,40442034,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a3868704d0cd3ba9e152a8d40b95634f8f44d08c105965db30e24b2f23713815,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,29622281,1,29618981,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a4ad2f0a463d57adb14a1cb6a10b8a3bcb6e12c16e638949744369405ecdf1b7,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,42437011,1,42433711,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a546b8fbc654326f43909efdaf04e0499a8ea0730f48faabf84ab624e5857ddf,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,48000000,1,47996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a55d315f80764b6962f6da8b3d6b2aef796c368aebe5e737f72c438b2ec4adbe,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,29998000,1,29994700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a66084467ac59b9cfc136080f6db132eabdb56bc695780bd31e2fd22512359ca,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,37975955,1,37972655,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a67c0f1fa2e63d00423d102d6705c04e5a214001b59d023076b15cff9fd3a9dd,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,11,43646410,1,43622710,23700,30.057,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a9498bbae73a03774dee30f1602b353d3d5709775a87ea3c202bd1a6b222a8b1,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,27380652,1,27377352,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
aa449bc4fe86a9c99328672bcaa48af18166cddfe5f52567c47be776a15dd5f3,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,13,30575099,1,30547319,27780,30.065,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
aa860b754a21ef8d17f720ef76e0ac523b001f23a4ba19ff3d7ca5a0aa5c1902,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,25857536,1,25854236,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
ab33c03444e77ebbfc264a36030208354035b98aa55d192c1466b33d2bf3bfaa,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,38668801,1,38665501,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
abf8be6ef1829872d258950e958c17de4182a823794ffe02281205e348db55f0,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,7,30440317,1,30424777,15540,30.073,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b1ec45f05aefaf83de5b78e221bb8824b3ec6b265325d6a97fbbe62bb581ff7e,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,35669568,1,35666268,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b23820d5ad43ee00b892f5f903594506bc64128ce844074724abca70ade1a605,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,2,39182000,1,39176660,5340,30.127,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b7b016c18aa911afd6e628ac0b966ba60d9572c278185d14c375362935a38985,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,56582796,1,56579496,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b825a0873efd68770546345d9aca2dc9119e38aab547aa3bdc357b159c3ce439,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,31401470,1,31398170,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b9e60ef3024746f02ef8fba84f6eadfcd20af77eaef5515e4865c131e1f80028,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,35028881,1,35025581,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
bacfd05cb80b3e65810125fc1bf12b938dc1ba87004711663eb4613c3c944f1a,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,50000000,1,49996700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
bb8d4d1368528fd026bbcc15b6b26fef1fbcf34eaad8da8cb153bf19efe63889,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,60254839,1,60251539,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
bf75203b4d035b7d71134a94be9076c6d04c4e11d8ccff61905427972808e7f2,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,27975900,1,27972600,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
bfd9584126ef56c9afe1803a21afdd0f268538aa65be2b22b04078b2c71dd6f8,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,49144472,1,49141172,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c08e0d982dc50eb9e738b1d2abd894a72f98299f3e7e31e65c9c7eaf2932126d,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,41099710,1,41096410,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c1f35bb686851504eb8bc89789f00b5bc0d086f5de0911bd9429728e776416ca,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,45723622,1,45720322,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c4c91ae2bb76c39503962c1898745e91358157df4e989318bd7d877ecc53006b,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,29300000,1,29296700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c660a6b1619b68a61fdf6f8f355b2309373b28af69d184a81f1215ba6d21a6cb,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,50000000,1,49996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c6adc9b25ac6e6238b9f307f39102c1b96ade0bb64259beb5dfd949773e8d1de,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,38627377,1,38624077,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c6d0dd06f713a4d762d60899dd533ee76732580857a0154cf38fcc46921944d0,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,51979169,1,51975869,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c89bea443ef3bf17d1b7f676606d93c8dce79783aa05280e33d2ea515b28e28a,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,50000000,1,49996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
cd1623efdc38f1dda1d725d509128e3b686193aca81561f4defeb6763ea6aaa7,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,49000693,1,48997393,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
cdd0b02bb528f8d03522369a88a5b561442d6cf6a543a85c1680ca2ce4d3f698,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,40932154,1,40928854,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
cdeef9ed61e7f24bc5955db3f98fa9850ff531574a6c506031f4d18f72fee6c7,960190,000000000000000000005cd3ef8a8583807efa1cd1566a6608b16ca297fb0f8e,2026-07-30T01:43:00+00:00,1,41266427,1,41263127,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
